StudentID,Gender,Age,Major,MathGrade,ScienceGrade,EnglishGrade,AttendancePercentage,StudyHoursPerWeek,OverallStatus,EnrollmentDate
STU4448,Male,17,Computer Science,59.41,53.13,80.64,93.43,20.5,Pass,2020-06-27
STU4449,Male,19,English,74.64,88.53,77.84,69.53,18.3,Pass,2022-11-01
STU4450,Male,19,Chemistry,65.46,77.85,75.39,83.3,6.6,Pass,2023-08-16
STU4451,Other,19,Civil Engineering,76.96,76.06,84.69,67.59,26.2,Pass,2020-01-04
STU4452,Other,16,Civil Engineering,69.94,54.17,68.55,87.88,26.6,Pass,2020-03-14
STU4453,Male,17,Biology,83.7,60.07,77.26,69.35,16.1,Pass,2023-04-21
STU4454,Female,20,English,75.44,76.14,68.92,95.99,18.9,Pass,2020-09-23
STU4455,Other,22,Economics,80.28,67.89,79.55,68.47,16.6,Pass,2020-10-18
STU4456,Male,19,Computer Science,82.95,72.73,88.64,83.18,10.6,Pass,2020-10-19
STU4457,Male,18,Mathematics,72.74,64.12,89.82,99.93,9.6,Pass,2024-03-12
STU4458,Male,17,Computer Science,81.21,86.21,77.65,65.07,6.1,Pass,2021-01-21
STU4459,Female,21,Mathematics,93.72,69.99,78.19,66.03,16.3,Pass,2021-02-25
STU4460,Female,21,English,75.78,79.75,92.54,62.95,27.8,Pass,2020-09-21
STU4461,Male,20,Mathematics,55.75,74.96,80.03,86.58,18.1,Pass,2024-03-13
STU4462,Other,16,English,77.59,73.25,78.38,85.12,7.5,Pass,2023-11-05
STU4463,Male,22,History,80.36,82.95,82.85,68.32,13.6,Pass,2022-04-18
STU4464,Male,21,Biology,86.79,62.9,73.81,72.51,13.9,Pass,2024-07-04
STU4465,Other,16,Mechanical Engineering,53.81,49.41,72.49,92.1,9.8,Fail,2020-07-17
STU4466,Male,17,History,78.24,64.78,82.07,65.51,12.5,Pass,2023-02-06
STU4467,Male,21,Civil Engineering,68.83,68.03,72.62,75.85,17.3,Pass,2022-03-04
STU4468,Other,18,Economics,73.82,82.84,74.13,61.54,14.6,Pass,2024-11-19
STU4469,Other,18,History,87.1,56.1,88.05,80.23,8.9,Pass,2020-09-29
STU4470,Other,16,History,71.62,67.25,88.31,91.35,21.3,Pass,2022-11-16
STU4471,Male,20,Economics,78.44,63.86,64.26,67.51,18.2,Pass,2020-01-18
STU4472,Male,19,English,76.47,69.83,83.62,75.71,16.9,Pass,2024-06-04
STU4473,Other,18,Electrical Engineering,78.35,66.8,70.48,97.83,19.1,Pass,2024-07-19
STU4474,Other,17,Civil Engineering,83.51,68.25,74.24,78.36,24.4,Pass,2021-07-22
STU4475,Male,20,History,77.73,60.99,78.22,67.46,23.3,Pass,2022-07-24
STU4476,Male,16,Electrical Engineering,70.83,56.86,91.48,71.52,26.5,Pass,2024-07-18
STU4477,Other,16,Mechanical Engineering,70.82,57.38,76.04,68.54,6.0,Pass,2024-01-15
STU4478,Female,18,Physics,78.39,67.02,88.74,61.29,6.6,Pass,2023-12-11
STU4479,Female,20,History,75.56,75.65,65.22,95.7,22.5,Pass,2024-04-08
STU4480,Male,19,Chemistry,93.26,82.34,78.89,61.97,17.0,Pass,2023-09-20
STU4481,Female,22,Economics,66.95,76.9,79.57,88.71,21.8,Pass,2020-05-10
STU4482,Other,17,Mathematics,82.11,62.38,89.17,97.77,29.1,Pass,2021-08-30
STU4483,Female,16,Mathematics,64.2,70.73,75.7,82.16,15.7,Pass,2022-03-29
STU4484,Other,20,History,86.31,50.87,58.68,99.19,19.3,Pass,2020-01-07
STU4485,Other,20,Physics,71.36,69.72,70.25,64.75,13.9,Pass,2020-09-09
STU4486,Female,18,Economics,59.66,80.26,74.16,74.34,29.2,Pass,2024-10-02
STU4487,Female,16,Economics,75.14,64.5,85.88,90.9,14.7,Pass,2024-10-14
STU4488,Other,22,Mathematics,90.05,96.48,85.89,71.51,8.3,Pass,2023-06-18
STU4489,Other,18,Biology,63.35,78.3,78.11,65.26,15.8,Pass,2020-09-01
STU4490,Male,16,Electrical Engineering,79.49,81.82,74.04,75.16,6.2,Pass,2024-08-13
STU4491,Other,19,Mathematics,72.53,49.06,81.16,88.78,5.8,Pass,2023-10-03
STU4492,Other,22,Chemistry,67.66,56.9,90.36,99.8,30.0,Pass,2021-07-06
STU4493,Female,19,Computer Science,88.78,92.79,96.17,72.17,13.0,Pass,2021-01-10
STU4494,Male,22,Economics,72.48,58.67,79.7,99.51,26.9,Pass,2022-08-29
STU4495,Female,16,Mechanical Engineering,67.55,87.8,67.07,65.08,17.8,Pass,2023-10-10
STU4496,Male,17,English,89.09,92.01,84.48,81.91,9.1,Pass,2024-06-12
STU4497,Female,20,English,68.36,66.81,71.59,82.5,15.1,Pass,2021-05-04
STU4498,Male,17,Chemistry,69.39,52.56,70.51,90.42,21.5,Pass,2023-12-24
STU4499,Other,17,Electrical Engineering,63.28,51.75,99.68,84.76,6.8,Pass,2022-10-31
STU4500,Female,21,English,82.05,55.57,78.65,83.63,20.6,Pass,2020-02-02
STU4501,Other,20,Mechanical Engineering,58.99,79.76,91.14,86.18,6.7,Pass,2023-04-26
STU4502,Other,17,English,67.8,36.32,79.6,78.11,23.4,Pass,2021-05-06
STU4503,Male,17,Chemistry,73.3,88.46,78.42,76.81,23.4,Pass,2024-11-14
STU4504,Other,21,Chemistry,80.43,42.57,73.92,74.65,20.6,Pass,2022-05-17
STU4505,Male,17,Economics,64.05,47.25,83.92,73.81,7.7,Pass,2020-10-18
STU4506,Male,19,Electrical Engineering,70.15,60.42,97.88,64.24,27.3,Pass,2024-08-14
STU4507,Male,20,Biology,73.11,64.1,89.83,91.87,6.2,Pass,2022-03-26
STU4508,Other,22,Physics,74.37,66.62,81.08,84.28,6.1,Pass,2021-07-27
STU4509,Male,18,Electrical Engineering,96.87,70.84,78.19,93.31,17.5,Pass,2023-11-21
STU4510,Female,18,Computer Science,69.76,57.18,64.7,71.03,10.6,Pass,2020-02-18
STU4511,Male,21,English,68.05,81.74,77.73,72.36,18.5,Pass,2024-08-16
STU4512,Female,19,Chemistry,74.96,60.0,73.62,92.95,16.5,Pass,2022-02-13
STU4513,Female,20,History,66.57,66.56,80.32,84.04,14.0,Pass,2022-06-04
STU4514,Female,18,Computer Science,83.87,77.76,80.08,69.46,17.9,Pass,2023-01-12
STU4515,Male,17,Economics,74.52,66.29,83.65,70.95,13.5,Pass,2021-09-26
STU4516,Other,17,History,66.23,57.64,85.68,60.81,20.5,Pass,2024-05-15
STU4517,Female,19,Economics,69.31,52.48,65.03,68.48,12.1,Pass,2022-07-09
STU4518,Male,17,Civil Engineering,76.27,75.45,84.43,61.58,19.7,Pass,2020-09-19
STU4519,Female,16,English,69.43,77.95,95.86,78.23,16.9,Pass,2024-03-23
STU4520,Female,16,History,80.85,63.17,77.13,94.98,18.8,Pass,2022-07-26
STU4521,Other,17,History,79.92,88.34,64.13,65.51,14.1,Pass,2024-03-31
STU4522,Other,22,English,62.16,85.46,86.7,61.05,20.9,Pass,2020-02-23
STU4523,Other,19,Computer Science,77.39,56.08,68.09,84.51,23.6,Pass,2023-01-27
STU4524,Female,20,History,76.5,98.99,85.02,89.45,21.5,Pass,2022-11-05
STU4525,Male,21,Mathematics,80.17,92.58,75.11,75.47,22.6,Pass,2021-11-06
STU4526,Male,19,Electrical Engineering,86.75,71.02,83.02,72.79,21.8,Pass,2024-11-09
STU4527,Other,20,Chemistry,90.07,76.58,85.35,78.85,19.6,Pass,2024-01-25
STU4528,Other,20,Psychology,68.29,67.8,87.91,98.98,17.7,Pass,2020-08-10
STU4529,Female,20,Civil Engineering,77.11,64.31,74.2,96.48,26.3,Pass,2023-05-30
STU4530,Male,20,Economics,79.7,57.05,81.64,70.73,6.1,Pass,2021-06-07
STU4531,Other,20,Psychology,69.75,80.84,100.0,81.9,22.0,Pass,2023-01-23
STU4532,Female,16,Civil Engineering,88.38,70.97,90.7,91.68,7.2,Pass,2020-08-30
STU4533,Other,21,Mechanical Engineering,70.71,47.44,74.46,86.43,9.9,Pass,2021-08-19
STU4534,Other,19,English,83.04,67.29,73.1,65.12,17.0,Pass,2023-08-18
STU4535,Male,18,Mathematics,79.15,66.33,67.44,97.17,26.5,Pass,2022-02-07
STU4536,Female,16,Biology,79.19,87.25,88.13,90.3,18.6,Pass,2023-03-03
STU4537,Female,19,Physics,79.84,65.87,76.96,97.03,27.9,Pass,2022-06-28
STU4538,Other,21,English,96.72,87.36,91.05,86.13,17.5,Pass,2024-06-27
STU4539,Female,21,Physics,68.46,76.93,80.72,99.0,23.4,Pass,2021-07-12
STU4540,Other,19,Mathematics,70.08,59.89,88.57,99.98,26.6,Pass,2023-12-16
STU4541,Female,16,History,91.56,69.51,85.88,82.1,7.0,Pass,2020-08-02
STU4542,Male,19,Computer Science,64.63,59.18,67.57,85.51,22.9,Pass,2024-03-02
STU4543,Male,17,History,62.79,74.11,83.13,97.34,27.1,Pass,2021-07-16
STU4544,Female,16,Physics,72.51,61.51,75.98,85.71,20.3,Pass,2024-01-02
STU4545,Female,16,Physics,53.11,58.03,77.72,70.96,16.3,Pass,2022-06-27
STU4546,Male,19,Mechanical Engineering,71.55,62.83,82.09,70.72,11.0,Pass,2020-01-08
STU4547,Female,18,Computer Science,77.6,73.25,93.59,99.68,12.3,Pass,2024-06-17
STU4548,Other,22,Electrical Engineering,90.97,79.73,78.33,64.45,29.8,Pass,2023-10-16
STU4549,Male,20,Electrical Engineering,86.72,63.44,74.07,65.88,11.1,Pass,2023-04-25
STU4550,Other,20,History,65.87,66.38,77.89,62.79,15.9,Pass,2021-04-01
STU4551,Other,18,English,79.17,75.03,78.16,63.5,24.5,Pass,2023-07-28
STU4552,Male,19,English,82.89,87.37,65.81,85.79,9.2,Pass,2024-04-05
STU4553,Other,20,Electrical Engineering,82.0,73.33,68.76,75.89,29.9,Pass,2020-03-29
STU4554,Male,20,Computer Science,74.95,78.85,79.65,90.8,14.0,Pass,2024-05-10
STU4555,Female,20,Economics,77.97,79.06,90.38,66.3,9.7,Pass,2023-04-24
STU4556,Male,22,Economics,77.76,82.34,87.85,79.81,9.0,Pass,2024-11-10
STU4557,Other,16,Physics,72.74,57.16,69.83,67.52,17.0,Pass,2021-12-23
STU4558,Male,22,Electrical Engineering,74.9,62.23,80.13,82.53,21.5,Pass,2023-01-01
STU4559,Female,17,Chemistry,82.82,58.94,88.25,74.26,16.0,Pass,2024-02-03
STU4560,Male,19,Mechanical Engineering,75.17,72.37,84.83,90.94,11.7,Pass,2020-06-09
STU4561,Male,19,Mechanical Engineering,60.33,77.92,76.55,61.29,20.7,Pass,2023-08-29
STU4562,Female,21,Economics,70.83,56.13,76.26,68.96,26.5,Pass,2021-03-31
STU4563,Other,17,Physics,86.51,83.92,77.77,87.05,29.0,Pass,2024-11-08
STU4564,Female,19,Biology,74.81,68.27,76.91,83.34,19.6,Pass,2021-12-01
STU4565,Female,17,English,66.03,83.09,76.27,86.63,12.9,Pass,2021-01-29
STU4566,Other,20,Chemistry,58.25,58.8,68.1,95.36,24.7,Pass,2020-07-07
STU4567,Other,18,Mechanical Engineering,72.42,78.47,93.82,72.42,22.7,Pass,2020-07-29
STU4568,Other,18,Physics,74.12,81.24,74.13,95.56,23.7,Pass,2022-01-21
STU4569,Female,16,Mechanical Engineering,84.96,62.07,65.74,77.99,28.8,Pass,2024-08-13
STU4570,Other,16,Mechanical Engineering,78.06,51.52,76.2,67.58,17.1,Pass,2022-06-26
STU4571,Male,19,Civil Engineering,78.0,83.59,80.16,97.86,8.2,Pass,2023-12-25
STU4572,Female,16,Biology,86.04,57.78,73.95,60.95,19.1,Pass,2022-12-30
STU4573,Other,22,Biology,77.51,56.39,99.13,91.64,27.8,Pass,2023-06-25
STU4574,Other,19,Civil Engineering,76.69,90.29,81.36,71.25,24.8,Pass,2021-06-18
STU4575,Female,22,Biology,75.42,62.99,90.11,79.73,12.9,Pass,2024-08-03
STU4576,Female,19,Mechanical Engineering,92.82,69.93,74.91,90.16,25.1,Pass,2020-04-19
STU4577,Female,20,Biology,71.07,93.77,63.25,85.19,27.8,Pass,2022-08-27
STU4578,Other,17,Mathematics,97.79,82.0,74.87,74.08,16.6,Pass,2020-11-01
STU4579,Other,18,Economics,87.86,58.4,83.71,61.43,25.7,Pass,2024-09-26
STU4580,Other,16,History,65.17,76.89,75.72,83.3,16.6,Pass,2021-03-07
STU4581,Male,18,Mechanical Engineering,75.85,69.03,81.27,82.22,25.0,Pass,2022-03-12
STU4582,Female,22,History,83.39,61.54,86.67,74.0,6.1,Pass,2022-09-26
STU4583,Female,17,Economics,81.15,50.1,75.68,99.25,13.3,Pass,2020-03-07
STU4584,Male,21,Chemistry,65.45,77.69,84.68,90.46,22.2,Pass,2023-02-24
STU4585,Female,17,Psychology,75.85,76.88,75.92,78.67,21.9,Pass,2023-03-02
STU4586,Other,18,Electrical Engineering,90.56,65.23,86.0,67.13,20.3,Pass,2021-02-04
STU4587,Female,20,Economics,83.16,71.84,80.41,66.55,28.3,Pass,2023-11-28
STU4588,Male,20,Chemistry,55.57,87.33,82.28,62.16,22.9,Pass,2023-09-19
STU4589,Other,17,Chemistry,71.91,75.71,71.87,60.69,29.9,Pass,2020-07-27
STU4590,Other,18,Psychology,79.18,67.49,85.16,83.8,28.8,Pass,2023-10-14
STU4591,Male,21,Mechanical Engineering,73.13,76.21,95.97,77.82,18.7,Pass,2023-11-04
STU4592,Other,16,English,76.82,59.58,76.72,90.14,8.0,Pass,2022-04-17
STU4593,Other,19,Psychology,74.45,89.03,75.11,91.97,5.0,Pass,2022-02-04
STU4594,Male,19,History,88.24,82.87,79.81,61.81,14.1,Pass,2021-07-26
STU4595,Other,20,Electrical Engineering,65.67,77.53,93.96,76.97,22.9,Pass,2022-01-09
STU4596,Male,21,English,70.12,93.0,84.36,81.9,25.4,Pass,2022-03-22
STU4597,Other,19,Chemistry,61.22,75.07,92.75,98.83,12.3,Pass,2023-08-26
STU4598,Male,17,Civil Engineering,80.46,44.63,73.08,80.92,24.9,Pass,2024-03-10
STU4599,Other,17,Mathematics,76.03,64.46,68.72,76.48,24.2,Pass,2020-07-12
STU4600,Other,18,English,64.43,87.59,72.26,62.58,5.8,Pass,2022-03-21
STU4601,Male,22,Civil Engineering,71.87,72.63,88.31,78.68,8.8,Pass,2020-12-29
STU4602,Other,22,Biology,81.74,57.07,73.05,82.36,29.1,Pass,2024-11-29
STU4603,Other,18,Psychology,88.37,77.97,92.92,61.55,19.2,Pass,2024-08-13
STU4604,Male,21,Physics,85.22,58.76,80.36,72.41,22.1,Pass,2024-03-20
STU4605,Male,22,Computer Science,86.34,76.35,75.54,68.03,28.2,Pass,2020-07-21
STU4606,Male,20,Chemistry,59.79,60.0,68.95,79.41,20.8,Fail,2024-02-05
STU4607,Female,20,Physics,65.22,70.91,89.9,81.27,16.7,Pass,2022-11-10
STU4608,Male,21,Civil Engineering,66.95,71.33,76.31,68.32,25.9,Pass,2021-10-15
STU4609,Female,19,Electrical Engineering,69.36,42.74,93.35,63.47,6.7,Pass,2022-01-02
STU4610,Other,16,History,82.75,66.09,71.51,69.21,10.6,Pass,2022-10-28
STU4611,Female,18,Mechanical Engineering,70.1,81.73,82.2,83.12,27.2,Pass,2023-06-16
STU4612,Other,22,History,79.08,50.72,74.17,90.55,11.5,Pass,2021-06-07
STU4613,Other,17,English,73.3,66.67,73.7,68.55,10.0,Pass,2021-02-03
STU4614,Female,21,Mechanical Engineering,82.17,87.44,77.79,96.13,28.9,Pass,2020-06-21
STU4615,Female,22,Mathematics,68.29,69.53,73.45,69.14,10.0,Pass,2021-11-28
STU4616,Female,16,Electrical Engineering,71.58,54.76,77.67,82.06,25.1,Pass,2023-05-02
STU4617,Male,22,Mathematics,65.66,44.65,71.11,60.44,18.1,Pass,2023-05-18
STU4618,Female,17,Economics,93.33,69.72,71.2,87.95,7.8,Pass,2023-08-17
STU4619,Female,20,Chemistry,77.84,66.8,77.56,63.05,28.7,Pass,2023-01-01
STU4620,Other,22,Mathematics,79.21,51.52,76.01,74.92,24.6,Pass,2020-05-01
STU4621,Other,21,Mathematics,87.48,54.74,83.63,76.07,9.6,Pass,2022-05-01
STU4622,Other,20,Biology,66.09,62.58,85.51,93.08,26.6,Pass,2020-01-26
STU4623,Male,19,English,64.41,57.33,74.02,74.1,16.0,Pass,2020-06-22
STU4624,Other,20,Computer Science,75.4,75.18,84.89,98.6,5.6,Pass,2024-04-02
STU4625,Other,19,History,95.71,48.8,72.37,80.7,16.3,Pass,2024-03-02
STU4626,Other,19,Electrical Engineering,81.01,58.6,88.22,70.43,15.1,Pass,2024-08-12
STU4627,Female,20,Chemistry,73.57,75.25,76.92,79.61,18.0,Pass,2023-12-06
STU4628,Male,19,English,91.02,78.87,81.23,93.32,25.3,Pass,2022-12-30
STU4629,Other,18,Physics,74.8,84.42,75.56,95.02,21.6,Pass,2024-07-30
STU4630,Male,22,Civil Engineering,77.93,67.72,87.75,88.4,14.6,Pass,2022-03-31
STU4631,Female,17,Chemistry,75.75,68.7,84.21,95.17,12.8,Pass,2020-04-13
STU4632,Female,16,Civil Engineering,79.37,53.84,85.13,77.92,5.3,Pass,2023-02-14
STU4633,Female,22,History,82.6,70.14,88.1,97.16,9.1,Pass,2021-05-27
STU4634,Other,18,Biology,74.3,64.57,73.82,95.11,27.6,Pass,2023-03-17
STU4635,Other,21,History,78.93,83.42,77.86,89.06,20.0,Pass,2024-04-29
STU4636,Female,22,Electrical Engineering,65.45,78.64,83.63,68.25,13.9,Pass,2024-08-28
STU4637,Other,21,Computer Science,90.1,68.0,87.13,79.24,21.8,Pass,2023-09-07
STU4638,Male,21,Computer Science,77.12,63.34,82.3,96.93,23.8,Pass,2022-08-24
STU4639,Male,19,Chemistry,52.92,83.23,66.3,90.71,9.4,Pass,2024-05-03
STU4640,Other,21,Mathematics,83.64,52.43,86.58,63.62,12.4,Pass,2023-01-09
STU4641,Male,19,History,78.31,75.79,87.75,89.24,23.3,Pass,2023-12-08
STU4642,Female,21,Computer Science,66.13,62.43,85.4,72.82,22.7,Pass,2024-05-05
STU4643,Male,16,Physics,59.29,84.77,73.65,80.94,28.8,Pass,2022-06-09
STU4644,Male,21,Psychology,79.12,49.41,79.03,73.47,16.3,Pass,2022-01-24
STU4645,Female,17,Computer Science,63.51,82.65,81.75,64.57,17.8,Pass,2023-12-08
STU4646,Male,18,Chemistry,62.76,89.46,81.11,73.95,14.3,Pass,2020-10-06
STU4647,Male,20,Economics,88.68,63.77,83.3,86.65,12.1,Pass,2024-10-21
STU4648,Other,19,Psychology,84.2,32.09,79.0,95.68,25.8,Pass,2024-07-13
STU4649,Male,16,Mechanical Engineering,71.7,71.7,71.5,99.87,17.1,Pass,2023-10-25
STU4650,Male,20,History,48.79,71.03,81.26,98.01,18.5,Pass,2022-10-25
STU4651,Male,17,Electrical Engineering,97.69,64.81,82.83,80.49,26.6,Pass,2022-10-23
STU4652,Female,18,Computer Science,84.18,58.22,87.13,93.76,9.1,Pass,2024-01-14
STU4653,Other,19,Mechanical Engineering,51.57,73.91,69.75,92.83,6.4,Pass,2023-01-13
STU4654,Male,16,Chemistry,67.11,71.52,76.18,87.0,27.6,Pass,2022-09-19
STU4655,Female,22,History,81.52,76.23,77.51,62.25,15.2,Pass,2022-06-03
STU4656,Female,20,Biology,81.03,62.69,87.88,71.04,23.5,Pass,2020-07-04
STU4657,Other,22,Civil Engineering,80.38,90.72,75.57,62.88,19.5,Pass,2021-04-28
STU4658,Other,21,History,87.75,79.46,79.11,75.82,20.4,Pass,2022-01-04
STU4659,Other,18,Physics,58.6,59.33,77.46,75.25,6.1,Pass,2020-06-28
STU4660,Other,18,Civil Engineering,54.67,50.09,89.63,67.9,15.1,Pass,2024-03-11
STU4661,Female,19,Economics,77.61,67.54,76.32,97.24,5.1,Pass,2022-11-17
STU4662,Other,18,Computer Science,74.76,64.26,74.86,92.11,14.0,Pass,2022-08-26
STU4663,Other,21,Chemistry,58.04,71.01,76.56,67.46,11.9,Pass,2021-02-12
STU4664,Other,16,Electrical Engineering,79.89,69.15,87.19,73.03,11.2,Pass,2020-09-16
STU4665,Other,21,Biology,82.19,48.11,74.64,61.29,9.7,Pass,2020-09-09
STU4666,Other,17,Mechanical Engineering,60.74,87.84,72.67,60.23,29.6,Pass,2023-09-24
STU4667,Other,18,Mechanical Engineering,66.18,55.2,79.5,87.81,28.6,Pass,2021-02-25
STU4668,Other,16,English,80.55,98.55,86.91,63.86,14.2,Pass,2022-04-26
STU4669,Other,19,Economics,73.85,73.1,75.12,92.66,8.3,Pass,2022-01-13
STU4670,Other,18,Physics,73.08,72.56,91.54,80.81,27.5,Pass,2024-07-08
STU4671,Female,20,Chemistry,58.86,75.98,86.04,91.23,7.3,Pass,2024-11-10
STU4672,Male,18,Electrical Engineering,56.71,66.96,78.29,61.22,28.9,Pass,2022-08-09
STU4673,Other,16,English,80.43,83.89,62.97,80.9,25.2,Pass,2023-01-31
STU4674,Other,17,Biology,70.41,62.2,80.92,81.38,21.6,Pass,2022-09-02
STU4675,Female,20,Mathematics,74.16,69.62,78.4,97.18,13.2,Pass,2021-04-30
STU4676,Female,22,History,70.85,77.21,89.86,98.09,5.7,Pass,2020-12-11
STU4677,Male,17,Psychology,71.35,78.27,86.61,98.07,22.1,Pass,2024-01-21
STU4678,Female,18,Mathematics,81.31,61.16,86.89,87.07,18.9,Pass,2022-01-23
STU4679,Male,19,Chemistry,59.37,90.61,78.87,87.82,10.1,Pass,2023-11-09
STU4680,Female,17,English,70.57,50.77,77.31,85.74,27.3,Pass,2021-10-11
STU4681,Male,18,Psychology,59.63,74.4,76.25,61.82,23.3,Pass,2020-11-05
STU4682,Other,20,Computer Science,61.87,75.97,89.45,94.54,29.9,Pass,2024-01-15
STU4683,Male,19,Electrical Engineering,66.76,62.47,75.99,78.8,26.1,Pass,2023-12-19
STU4684,Male,20,English,65.78,53.86,71.49,61.37,20.7,Pass,2023-01-07
STU4685,Other,22,Mechanical Engineering,75.02,89.73,96.68,76.42,7.4,Pass,2022-10-10
STU4686,Male,20,Biology,75.8,72.86,71.71,69.42,28.2,Pass,2020-10-14
STU4687,Male,16,Mathematics,85.21,75.36,72.76,92.84,16.9,Pass,2024-11-30
STU4688,Female,19,Computer Science,82.85,65.8,69.36,66.21,25.6,Pass,2024-05-05
STU4689,Female,21,English,76.17,81.72,81.03,94.49,26.3,Pass,2020-07-23
STU4690,Male,22,Computer Science,71.75,61.13,80.76,64.93,18.3,Pass,2023-01-27
STU4691,Female,16,Computer Science,71.14,40.62,85.78,60.08,23.9,Pass,2024-04-19
STU4692,Female,17,Physics,64.52,68.58,85.87,76.48,17.7,Pass,2024-10-20
STU4693,Other,19,Chemistry,77.5,68.2,72.61,93.79,6.9,Pass,2020-10-03
STU4694,Female,16,Economics,89.75,66.81,80.59,70.4,11.9,Pass,2023-02-26
STU4695,Other,17,Biology,71.22,72.05,77.69,93.26,11.8,Pass,2024-12-19
STU4696,Female,20,Biology,74.79,74.41,82.44,73.21,21.0,Pass,2020-09-02
STU4697,Other,22,Chemistry,80.37,62.55,79.54,99.71,9.1,Pass,2020-08-23
STU4698,Male,19,Physics,68.11,83.25,73.9,89.74,18.0,Pass,2021-08-17
STU4699,Female,22,Electrical Engineering,88.7,76.45,81.69,68.57,14.8,Pass,2020-02-19
STU4700,Male,19,History,68.83,58.49,81.77,85.07,19.2,Pass,2023-12-15
STU4701,Female,21,Chemistry,97.42,87.65,81.66,61.92,26.9,Pass,2022-02-06
STU4702,Other,16,Civil Engineering,64.21,78.87,90.0,93.52,7.3,Pass,2020-05-15
STU4703,Other,22,Computer Science,62.68,75.24,81.13,69.96,11.4,Pass,2023-10-15
STU4704,Other,21,Electrical Engineering,60.75,72.59,79.67,62.63,29.9,Pass,2022-02-25
STU4705,Female,18,Biology,74.12,67.27,82.98,90.48,14.3,Pass,2023-10-18
STU4706,Male,20,English,68.15,98.84,77.75,73.48,28.5,Pass,2024-10-02
STU4707,Other,16,Civil Engineering,70.56,73.79,83.13,65.64,21.9,Pass,2020-09-29
STU4708,Male,17,Physics,69.37,55.17,84.82,81.53,21.6,Pass,2021-07-30
STU4709,Female,17,Civil Engineering,72.25,72.21,84.1,81.48,15.6,Pass,2021-01-20
STU4710,Male,22,English,74.75,85.14,93.25,76.16,19.9,Pass,2022-03-10
STU4711,Female,16,Economics,71.13,67.97,79.07,84.74,11.6,Pass,2023-01-11
STU4712,Other,18,Psychology,73.7,75.37,81.81,78.53,25.9,Pass,2022-05-13
STU4713,Female,21,Economics,78.38,63.92,84.53,90.38,22.9,Pass,2022-05-18
STU4714,Male,16,Chemistry,75.82,40.87,78.15,68.54,25.0,Pass,2023-04-12
STU4715,Male,19,Chemistry,58.91,44.18,78.45,87.17,19.5,Fail,2022-11-29
STU4716,Male,16,Computer Science,92.03,54.95,69.72,61.8,9.3,Pass,2021-09-08
STU4717,Other,22,Economics,85.47,76.94,79.8,93.02,27.0,Pass,2023-05-17
STU4718,Female,22,Biology,88.02,65.32,75.1,90.53,27.5,Pass,2023-01-23
STU4719,Male,19,Mechanical Engineering,65.17,81.89,90.31,73.42,14.8,Pass,2022-03-05
STU4720,Female,20,English,65.08,55.95,75.14,82.4,28.2,Pass,2020-11-29
STU4721,Male,19,Electrical Engineering,68.39,48.45,91.95,80.49,14.6,Pass,2021-06-07
STU4722,Female,17,Economics,90.88,73.14,81.84,74.76,7.0,Pass,2022-07-18
STU4723,Female,18,Electrical Engineering,86.43,54.72,83.51,74.27,11.4,Pass,2023-03-13
STU4724,Other,17,Economics,79.94,75.96,72.79,82.61,8.2,Pass,2021-12-06
STU4725,Other,18,Mechanical Engineering,67.09,65.4,69.97,62.5,12.3,Pass,2024-06-14
STU4726,Female,19,Chemistry,52.47,83.85,82.71,66.59,8.9,Pass,2022-02-01
STU4727,Female,17,Electrical Engineering,69.89,68.82,88.39,78.87,14.5,Pass,2021-06-18
STU4728,Male,17,Mathematics,61.14,75.18,71.14,82.49,29.2,Pass,2024-06-09
STU4729,Other,19,English,66.14,41.54,84.31,94.18,12.4,Pass,2024-07-29
STU4730,Other,20,Physics,62.19,73.45,75.91,98.32,5.1,Pass,2021-10-31
STU4731,Female,21,History,65.6,66.65,91.74,68.69,20.2,Pass,2021-06-05
STU4732,Female,18,Electrical Engineering,82.04,57.34,88.52,91.98,23.3,Pass,2020-10-31
STU4733,Male,17,Mechanical Engineering,67.13,61.6,72.66,70.6,20.4,Pass,2021-04-28
STU4734,Other,17,Economics,75.69,80.3,80.25,84.11,27.4,Pass,2024-06-09
STU4735,Other,19,Chemistry,73.74,72.78,93.67,72.64,9.4,Pass,2021-03-08
STU4736,Other,18,Civil Engineering,57.16,65.52,73.38,85.62,11.0,Pass,2023-03-03
STU4737,Female,19,Economics,77.15,68.47,79.62,99.47,10.7,Pass,2020-12-26
STU4738,Other,20,Computer Science,65.38,44.0,95.03,72.22,17.0,Pass,2024-03-09
STU4739,Female,17,Computer Science,67.87,57.18,87.19,61.27,10.9,Pass,2024-07-06
STU4740,Female,18,Psychology,71.07,80.69,69.43,93.8,20.4,Pass,2020-07-23
STU4741,Other,21,Civil Engineering,86.05,65.99,70.76,64.81,29.5,Pass,2023-08-02
STU4742,Other,17,Biology,57.41,73.1,83.38,88.5,22.2,Pass,2020-06-23
STU4743,Female,21,History,83.09,68.77,85.64,69.73,16.2,Pass,2020-12-05
STU4744,Other,20,Civil Engineering,76.55,52.51,80.79,83.47,22.9,Pass,2020-03-06
STU4745,Female,22,English,63.51,66.34,82.81,99.12,24.0,Pass,2021-01-21
STU4746,Other,22,Biology,91.65,68.61,82.65,66.94,24.7,Pass,2024-01-07
